record_id,golden_id,cpse_source,raw_description,unspsc_code,unit_price_inr
REC_2973,7,ONGC,"SS316, 300LB, SPIRAL WOUND GASKET, 100 MM",31201509,3500
REC_2974,7,OIL,"SS316, SPIRAL WOUND GASKET, CL-300, 100 MM",31201509,3500
REC_2975,7,IOCL,"100 MM, SS316, CLASS 300LB, SPIRAL WOUND GASKET",31201509,3500
REC_2976,7,BPCL,"300#, SS316, SPIRAL WOUND GASKET, 4 """,31201509,3500
REC_2977,7,ONGC,"SS316, 300LB, SPIRAL WOUND GASKET, 4 IN",31201509,3500
REC_2978,7,ONGC,"4 "", SS316, CL 300LB, SPIRAL WOUND GASKET",31201509,3500
REC_2979,7,IOCL,"SS316, 4 "", CL 300LB, SPIRAL WOUND GASKET",31201509,3500
REC_2980,7,OIL,"CLASS 300, SPIRAL WOUND GASKET, 4 INCH, SS316",31201509,3500
REC_2981,7,OIL,"4 IN, SPIRAL WOUND GASKET, 300LB, SS316",31201509,3500
REC_2982,7,OIL,"SS316, 4 INCH, CLASS 300LB, SPIRAL WOUND GASKET",31201509,3500
REC_2983,7,BPCL,"CLASS 300#, 4 INCH, SPIRAL WOUND GASKET, SS316",31201509,3500
REC_2984,7,ONGC,"CLASS 300, SS316, SPIRAL WOUND GASKET, 4 """,31201509,3500
REC_2985,7,IOCL,"CLASS 300, SS316, SPIRAL WOUND GASKET, 4 IN",31201509,3500
REC_2986,7,BPCL,"SPIRAL WOUND GASKET, 100 MM, SS316, 300",31201509,3500
REC_2987,7,OIL,"SPIRAL WOUND GASKET, CL-300#, SS316, 100 MM",31201509,3500
REC_2988,7,ONGC,"CLASS 300, SS316, 4 "", SPIRAL WOUND GASKET",31201509,3500
REC_2989,7,ONGC,"SS316, 4 "", SPIRAL WOUND GASKET, CL 300LB",31201509,3500
REC_2990,7,OIL,"CLASS 300, SS316, SPIRAL WOUND GASKET, 4 """,31201509,3500
REC_2991,7,OIL,"SS316, 300, SPIRAL WOUND GASKET, 4 IN",31201509,3500
REC_2992,7,BPCL,"CLASS 300#, SPIRAL WOUND GASKET, 4 "", SS316",31201509,3500
REC_2993,7,IOCL,"SS316, SPIRAL WOUND GASKET, 4 IN, CL-300LB",31201509,3500
REC_2994,7,BPCL,"4 IN, SS316, 300, SPIRAL WOUND GASKET",31201509,3500
REC_2995,7,IOCL,"SPIRAL WOUND GASKET, 4 INCH, SS316, CL-300",31201509,3500
REC_2996,7,BPCL,"4 IN, 300, SS316, SPIRAL WOUND GASKET",31201509,3500
REC_2997,7,BPCL,"SS316, 4 INCH, SPIRAL WOUND GASKET, CLASS 300#",31201509,3500
REC_2998,7,OIL,"4 IN, SS316, SPIRAL WOUND GASKET, CLASS 300LB",31201509,3500
REC_2999,7,IOCL,"CL 300, 100 MM, SS316, SPIRAL WOUND GASKET",31201509,3500
REC_3000,7,ONGC,"SPIRAL WOUND GASKET, 100 MM, SS316, CL-300",31201509,3500
REC_3001,7,OIL,"CL-300LB, 4 IN, SS316, SPIRAL WOUND GASKET",31201509,3500
REC_3002,7,IOCL,"CL-300LB, 100 MM, SS316, SPIRAL WOUND GASKET",31201509,3500
REC_3003,7,IOCL,"4 INCH, SPIRAL WOUND GASKET, SS316, 300",31201509,3500
REC_3004,7,IOCL,"SPIRAL WOUND GASKET, CL-300, 4 "", SS316",31201509,3500
REC_3005,7,BPCL,"4 IN, SS316, SPIRAL WOUND GASKET, CLASS 300",31201509,3500
REC_3006,7,BPCL,"SPIRAL WOUND GASKET, CL-300, SS316, 4 INCH",31201509,3500
REC_3007,7,ONGC,"SS316, 4 IN, SPIRAL WOUND GASKET, CL 300LB",31201509,3500
REC_3008,7,IOCL,"SS316, 4 INCH, SPIRAL WOUND GASKET, 300",31201509,3500
REC_3009,7,ONGC,"CLASS 300, SPIRAL WOUND GASKET, SS316, 4 IN",31201509,3500
REC_3010,7,BPCL,"SPIRAL WOUND GASKET, SS316, 4 INCH, CL 300",31201509,3500
REC_3011,7,IOCL,"CLASS 300, 100 MM, SPIRAL WOUND GASKET, SS316",31201509,3500
REC_3012,7,ONGC,"4 INCH, SPIRAL WOUND GASKET, CL 300#, SS316",31201509,3500
REC_3013,7,IOCL,"SS316, 4 "", CLASS 300#, SPIRAL WOUND GASKET",31201509,3500
REC_3014,7,OIL,"SS316, SPIRAL WOUND GASKET, 4 INCH, 300#",31201509,3500
REC_3015,7,BPCL,"300LB, SS316, SPIRAL WOUND GASKET, 4 INCH",31201509,3500
REC_3016,7,OIL,"SS316, 4 INCH, CLASS 300LB, SPIRAL WOUND GASKET",31201509,3500
REC_3017,7,ONGC,"SS316, 300#, 4 INCH, SPIRAL WOUND GASKET",31201509,3500
REC_3018,7,IOCL,"CLASS 300, 4 INCH, SS316, SPIRAL WOUND GASKET",31201509,3500
REC_3019,7,IOCL,"SS316, 300LB, SPIRAL WOUND GASKET, 4 IN",31201509,3500
REC_3020,7,ONGC,"CLASS 300LB, SS316, 4 IN, SPIRAL WOUND GASKET",31201509,3500
REC_3021,7,ONGC,"SPIRAL WOUND GASKET, 100 MM, SS316, CL-300#",31201509,3500
REC_3022,7,BPCL,"SPIRAL WOUND GASKET, SS316, 4 INCH, 300",31201509,3500
REC_3023,7,BPCL,"SS316, 4 IN, 300, SPIRAL WOUND GASKET",31201509,3500
REC_3024,7,BPCL,"SPIRAL WOUND GASKET, SS316, CL 300#, 4 """,31201509,3500
REC_3025,7,OIL,"CL-300, SS316, 4 IN, SPIRAL WOUND GASKET",31201509,3500
REC_3026,7,IOCL,"4 IN, 300LB, SS316, SPIRAL WOUND GASKET",31201509,3500
REC_3027,7,ONGC,"SPIRAL WOUND GASKET, 4 IN, 300LB, SS316",31201509,3500
REC_3028,7,ONGC,"SPIRAL WOUND GASKET, 100 MM, SS316, CL-300LB",31201509,3500
REC_3029,7,BPCL,"100 MM, SPIRAL WOUND GASKET, CL 300#, SS316",31201509,3500
REC_3030,7,BPCL,"4 INCH, CL-300#, SS316, SPIRAL WOUND GASKET",31201509,3500
REC_3031,7,OIL,"CL-300, 4 "", SS316, SPIRAL WOUND GASKET",31201509,3500
REC_3032,7,IOCL,"SPIRAL WOUND GASKET, SS316, CL 300#, 4 """,31201509,3500
REC_3033,7,ONGC,"4 IN, CLASS 300LB, SS316, SPIRAL WOUND GASKET",31201509,3500
REC_3034,7,ONGC,"100 MM, SS316, SPIRAL WOUND GASKET, CL 300",31201509,3500
REC_3035,7,BPCL,"SPIRAL WOUND GASKET, 100 MM, 300, SS316",31201509,3500
REC_3036,7,ONGC,"CL 300LB, SPIRAL WOUND GASKET, SS316, 4 IN",31201509,3500
REC_3037,7,ONGC,"SS316, CL-300, 100 MM, SPIRAL WOUND GASKET",31201509,3500
REC_3038,7,OIL,"SS316, CLASS 300#, 100 MM, SPIRAL WOUND GASKET",31201509,3500
REC_3039,7,OIL,"SS316, CL-300, SPIRAL WOUND GASKET, 100 MM",31201509,3500
REC_3040,7,OIL,"4 IN, SS316, SPIRAL WOUND GASKET, CL-300",31201509,3500
REC_3041,7,ONGC,"4 INCH, CL 300, SPIRAL WOUND GASKET, SS316",31201509,3500
REC_3042,7,OIL,"300, SPIRAL WOUND GASKET, SS316, 4 IN",31201509,3500
REC_3043,7,BPCL,"SPIRAL WOUND GASKET, 4 INCH, SS316, CL 300LB",31201509,3500
REC_3044,7,OIL,"SPIRAL WOUND GASKET, CL-300#, 4 IN, SS316",31201509,3500
REC_3045,7,ONGC,"CLASS 300#, SPIRAL WOUND GASKET, SS316, 4 """,31201509,3500
REC_3046,7,ONGC,"SPIRAL WOUND GASKET, 4 "", SS316, 300#",31201509,3500
REC_3047,7,IOCL,"300#, SS316, SPIRAL WOUND GASKET, 4 IN",31201509,3500
REC_3048,7,IOCL,"4 "", CLASS 300, SS316, SPIRAL WOUND GASKET",31201509,3500
REC_3049,7,OIL,"SPIRAL WOUND GASKET, 4 "", SS316, CLASS 300",31201509,3500
REC_3050,7,BPCL,"4 IN, 300, SPIRAL WOUND GASKET, SS316",31201509,3500
REC_3051,7,ONGC,"CL 300LB, 4 "", SPIRAL WOUND GASKET, SS316",31201509,3500
REC_3052,7,IOCL,"CL 300LB, SS316, SPIRAL WOUND GASKET, 4 INCH",31201509,3500
REC_3053,7,IOCL,"4 IN, SPIRAL WOUND GASKET, CL-300, SS316",31201509,3500
REC_3054,7,IOCL,"300, SS316, SPIRAL WOUND GASKET, 4 INCH",31201509,3500
REC_3055,7,IOCL,"100 MM, SS316, SPIRAL WOUND GASKET, CL-300",31201509,3500
REC_3056,7,OIL,"CL-300, SS316, SPIRAL WOUND GASKET, 100 MM",31201509,3500
REC_3057,7,OIL,"4 "", SPIRAL WOUND GASKET, SS316, CLASS 300LB",31201509,3500
REC_3058,7,IOCL,"CL 300#, SS316, 4 "", SPIRAL WOUND GASKET",31201509,3500
REC_3059,7,IOCL,"SS316, CL 300, 4 IN, SPIRAL WOUND GASKET",31201509,3500
REC_3060,7,BPCL,"100 MM, SPIRAL WOUND GASKET, CL-300#, SS316",31201509,3500
REC_3061,7,ONGC,"SPIRAL WOUND GASKET, SS316, CL 300, 100 MM",31201509,3500
REC_3062,7,IOCL,"CL 300#, 4 IN, SPIRAL WOUND GASKET, SS316",31201509,3500
REC_3063,7,OIL,"SPIRAL WOUND GASKET, 300#, SS316, 4 INCH",31201509,3500
REC_3064,7,ONGC,"SPIRAL WOUND GASKET, CL-300, 4 IN, SS316",31201509,3500
REC_3065,7,IOCL,"4 "", SS316, SPIRAL WOUND GASKET, 300#",31201509,3500
REC_3066,7,OIL,"SPIRAL WOUND GASKET, SS316, 100 MM, 300#",31201509,3500
REC_3067,7,BPCL,"100 MM, CL-300#, SPIRAL WOUND GASKET, SS316",31201509,3500
REC_3068,7,IOCL,"4 IN, SPIRAL WOUND GASKET, CLASS 300#, SS316",31201509,3500
REC_3069,7,ONGC,"300#, SPIRAL WOUND GASKET, SS316, 4 IN",31201509,3500
REC_3070,7,ONGC,"CL 300LB, SS316, SPIRAL WOUND GASKET, 4 """,31201509,3500
REC_3071,7,BPCL,"SS316, 4 "", 300#, SPIRAL WOUND GASKET",31201509,3500
REC_3072,7,IOCL,"SPIRAL WOUND GASKET, CL 300, 4 IN, SS316",31201509,3500
REC_3073,7,ONGC,"SPIRAL WOUND GASKET, 4 INCH, SS316, CL 300LB",31201509,3500
REC_3074,7,BPCL,"4 INCH, SS316, SPIRAL WOUND GASKET, CL-300LB",31201509,3500
REC_3075,7,BPCL,"100 MM, SS316, CL 300#, SPIRAL WOUND GASKET",31201509,3500
REC_3076,7,IOCL,"SS316, CLASS 300, SPIRAL WOUND GASKET, 4 IN",31201509,3500
REC_3077,7,ONGC,"4 INCH, CL-300LB, SS316, SPIRAL WOUND GASKET",31201509,3500
REC_3078,7,IOCL,"4 INCH, CL-300, SS316, SPIRAL WOUND GASKET",31201509,3500
REC_3079,7,BPCL,"CL-300, SS316, 4 "", SPIRAL WOUND GASKET",31201509,3500
REC_3080,7,IOCL,"SS316, 4 IN, CL-300LB, SPIRAL WOUND GASKET",31201509,3500
REC_3081,7,BPCL,"CL-300LB, SS316, SPIRAL WOUND GASKET, 4 INCH",31201509,3500
REC_3082,7,IOCL,"SPIRAL WOUND GASKET, CL-300LB, 4 "", SS316",31201509,3500
REC_3083,7,ONGC,"SS316, CL-300#, 4 INCH, SPIRAL WOUND GASKET",31201509,3500
REC_3084,7,OIL,"SS316, SPIRAL WOUND GASKET, 100 MM, 300LB",31201509,3500
REC_3085,7,IOCL,"4 INCH, SS316, SPIRAL WOUND GASKET, CL-300#",31201509,3500
REC_3086,7,IOCL,"CLASS 300#, SPIRAL WOUND GASKET, 4 INCH, SS316",31201509,3500
REC_3087,7,IOCL,"SS316, 4 "", SPIRAL WOUND GASKET, CLASS 300",31201509,3500
REC_3088,7,IOCL,"300, SPIRAL WOUND GASKET, SS316, 4 """,31201509,3500
REC_3089,7,BPCL,"SS316, CL 300LB, SPIRAL WOUND GASKET, 4 """,31201509,3500
REC_3090,7,IOCL,"4 INCH, SPIRAL WOUND GASKET, SS316, CLASS 300LB",31201509,3500
REC_3091,7,IOCL,"CLASS 300, SS316, 4 IN, SPIRAL WOUND GASKET",31201509,3500
REC_3092,7,BPCL,"SPIRAL WOUND GASKET, SS316, CL 300#, 4 """,31201509,3500
REC_3093,7,IOCL,"SS316, 300#, SPIRAL WOUND GASKET, 100 MM",31201509,3500
REC_3094,7,ONGC,"300, 4 IN, SS316, SPIRAL WOUND GASKET",31201509,3500
REC_3095,7,IOCL,"CL-300LB, SS316, SPIRAL WOUND GASKET, 4 """,31201509,3500
REC_3096,7,ONGC,"SS316, CL-300#, 4 "", SPIRAL WOUND GASKET",31201509,3500
REC_3097,7,OIL,"SS316, 4 "", 300#, SPIRAL WOUND GASKET",31201509,3500
REC_3098,7,ONGC,"4 IN, SPIRAL WOUND GASKET, CLASS 300#, SS316",31201509,3500
REC_3099,7,IOCL,"CL-300#, SS316, 100 MM, SPIRAL WOUND GASKET",31201509,3500
REC_3100,7,OIL,"CLASS 300#, SS316, SPIRAL WOUND GASKET, 100 MM",31201509,3500
REC_3101,7,BPCL,"4 "", SS316, 300LB, SPIRAL WOUND GASKET",31201509,3500
REC_3102,7,ONGC,"SS316, 4 "", CLASS 300#, SPIRAL WOUND GASKET",31201509,3500
REC_3103,7,BPCL,"SPIRAL WOUND GASKET, SS316, CLASS 300, 4 IN",31201509,3500
REC_3104,7,ONGC,"SS316, 300#, 4 "", SPIRAL WOUND GASKET",31201509,3500
REC_3105,7,ONGC,"SS316, CL 300LB, SPIRAL WOUND GASKET, 4 """,31201509,3500
REC_3106,7,BPCL,"CLASS 300LB, SS316, 4 IN, SPIRAL WOUND GASKET",31201509,3500
REC_3107,7,OIL,"SPIRAL WOUND GASKET, 4 INCH, CLASS 300, SS316",31201509,3500
REC_3108,7,ONGC,"SPIRAL WOUND GASKET, CLASS 300#, 4 IN, SS316",31201509,3500
REC_3109,7,OIL,"CL-300, 4 "", SPIRAL WOUND GASKET, SS316",31201509,3500
REC_3110,7,OIL,"SS316, SPIRAL WOUND GASKET, 4 IN, CL-300",31201509,3500
REC_3111,7,IOCL,"CLASS 300, SPIRAL WOUND GASKET, SS316, 4 IN",31201509,3500
REC_3112,7,ONGC,"4 IN, SPIRAL WOUND GASKET, SS316, CLASS 300#",31201509,3500
REC_3113,7,ONGC,"4 "", SS316, CL 300LB, SPIRAL WOUND GASKET",31201509,3500
REC_3114,7,OIL,"4 INCH, SS316, SPIRAL WOUND GASKET, CL-300#",31201509,3500
REC_3115,7,OIL,"CL 300LB, SS316, SPIRAL WOUND GASKET, 100 MM",31201509,3500
REC_3116,7,BPCL,"4 INCH, SPIRAL WOUND GASKET, CL 300LB, SS316",31201509,3500
REC_3117,7,OIL,"4 INCH, CLASS 300#, SPIRAL WOUND GASKET, SS316",31201509,3500
REC_3118,7,ONGC,"CL-300, SPIRAL WOUND GASKET, 4 INCH, SS316",31201509,3500
REC_3119,7,ONGC,"100 MM, CLASS 300, SS316, SPIRAL WOUND GASKET",31201509,3500
REC_3120,7,BPCL,"4 "", SPIRAL WOUND GASKET, SS316, CL 300LB",31201509,3500
REC_3121,7,IOCL,"SS316, 4 INCH, 300LB, SPIRAL WOUND GASKET",31201509,3500
REC_3122,7,OIL,"100 MM, SPIRAL WOUND GASKET, SS316, 300",31201509,3500
REC_3123,7,ONGC,"100 MM, SPIRAL WOUND GASKET, CLASS 300, SS316",31201509,3500
REC_3124,7,BPCL,"4 INCH, SS316, 300, SPIRAL WOUND GASKET",31201509,3500
REC_3125,7,OIL,"SPIRAL WOUND GASKET, CLASS 300LB, SS316, 4 IN",31201509,3500
REC_3126,7,IOCL,"4 INCH, SPIRAL WOUND GASKET, SS316, CLASS 300#",31201509,3500
REC_3127,7,OIL,"100 MM, SPIRAL WOUND GASKET, SS316, 300#",31201509,3500
REC_3128,7,IOCL,"4 INCH, SS316, SPIRAL WOUND GASKET, CL 300LB",31201509,3500
REC_3129,7,IOCL,"300#, SS316, 4 INCH, SPIRAL WOUND GASKET",31201509,3500
REC_3130,7,ONGC,"SS316, SPIRAL WOUND GASKET, 4 INCH, CLASS 300LB",31201509,3500
REC_3131,7,BPCL,"SPIRAL WOUND GASKET, CL 300LB, 100 MM, SS316",31201509,3500
REC_3132,7,ONGC,"SPIRAL WOUND GASKET, SS316, 100 MM, CL 300",31201509,3500
REC_3133,7,OIL,"SS316, CL 300LB, SPIRAL WOUND GASKET, 4 IN",31201509,3500
REC_3134,7,BPCL,"SPIRAL WOUND GASKET, 100 MM, CL-300LB, SS316",31201509,3500
REC_3135,7,IOCL,"4 "", 300, SPIRAL WOUND GASKET, SS316",31201509,3500
REC_3136,7,IOCL,"SS316, SPIRAL WOUND GASKET, CL 300#, 100 MM",31201509,3500
REC_3137,7,ONGC,"SS316, 100 MM, SPIRAL WOUND GASKET, CLASS 300LB",31201509,3500
REC_3138,7,IOCL,"100 MM, SPIRAL WOUND GASKET, CL 300#, SS316",31201509,3500
REC_3139,7,IOCL,"4 INCH, CLASS 300#, SS316, SPIRAL WOUND GASKET",31201509,3500
REC_3140,7,IOCL,"100 MM, SPIRAL WOUND GASKET, SS316, CLASS 300LB",31201509,3500
REC_3141,7,OIL,"300LB, SS316, 4 "", SPIRAL WOUND GASKET",31201509,3500
REC_3142,7,OIL,"CLASS 300#, SPIRAL WOUND GASKET, SS316, 100 MM",31201509,3500
REC_3143,7,OIL,"SS316, SPIRAL WOUND GASKET, 4 "", 300#",31201509,3500
REC_3144,7,ONGC,"CLASS 300, SS316, 4 INCH, SPIRAL WOUND GASKET",31201509,3500
REC_3145,7,OIL,"CL-300LB, SS316, SPIRAL WOUND GASKET, 4 INCH",31201509,3500
REC_3146,7,BPCL,"SPIRAL WOUND GASKET, SS316, 4 INCH, CL 300#",31201509,3500
REC_3147,7,BPCL,"300, SS316, SPIRAL WOUND GASKET, 4 INCH",31201509,3500
REC_3148,7,IOCL,"4 IN, SPIRAL WOUND GASKET, SS316, CLASS 300LB",31201509,3500
REC_3149,7,ONGC,"100 MM, SPIRAL WOUND GASKET, CL-300, SS316",31201509,3500
REC_3150,7,ONGC,"SS316, CLASS 300, SPIRAL WOUND GASKET, 4 IN",31201509,3500
REC_3151,7,BPCL,"4 "", SS316, SPIRAL WOUND GASKET, CL 300#",31201509,3500
REC_3152,7,BPCL,"4 INCH, SPIRAL WOUND GASKET, SS316, CL-300#",31201509,3500
REC_3153,7,BPCL,"SS316, SPIRAL WOUND GASKET, CL-300LB, 4 IN",31201509,3500
REC_3154,7,IOCL,"SPIRAL WOUND GASKET, 4 "", SS316, CLASS 300LB",31201509,3500
REC_3155,7,IOCL,"SPIRAL WOUND GASKET, 100 MM, 300LB, SS316",31201509,3500
REC_3156,7,BPCL,"4 INCH, SPIRAL WOUND GASKET, CL-300, SS316",31201509,3500
REC_3157,7,ONGC,"4 IN, CL 300#, SPIRAL WOUND GASKET, SS316",31201509,3500
REC_3158,7,OIL,"SPIRAL WOUND GASKET, 100 MM, SS316, 300",31201509,3500
REC_3159,7,OIL,"SS316, SPIRAL WOUND GASKET, CLASS 300, 4 """,31201509,3500
REC_3160,7,BPCL,"300LB, SS316, SPIRAL WOUND GASKET, 100 MM",31201509,3500
REC_3161,7,ONGC,"SPIRAL WOUND GASKET, CL-300#, SS316, 4 INCH",31201509,3500
REC_3162,7,OIL,"CL 300#, 4 IN, SS316, SPIRAL WOUND GASKET",31201509,3500
REC_3163,7,IOCL,"100 MM, CL-300#, SS316, SPIRAL WOUND GASKET",31201509,3500
REC_3164,7,OIL,"CL 300#, SS316, SPIRAL WOUND GASKET, 4 IN",31201509,3500
REC_3165,7,IOCL,"SS316, SPIRAL WOUND GASKET, 4 "", CLASS 300LB",31201509,3500
REC_3166,7,IOCL,"4 "", SS316, SPIRAL WOUND GASKET, CLASS 300",31201509,3500
REC_3167,7,IOCL,"4 INCH, CLASS 300#, SPIRAL WOUND GASKET, SS316",31201509,3500
REC_3168,7,BPCL,"CL 300, SS316, 4 INCH, SPIRAL WOUND GASKET",31201509,3500
REC_3169,7,ONGC,"4 IN, SPIRAL WOUND GASKET, 300LB, SS316",31201509,3500
REC_3170,7,IOCL,"4 "", SS316, SPIRAL WOUND GASKET, CL 300LB",31201509,3500
REC_3171,7,BPCL,"SS316, CLASS 300LB, 4 INCH, SPIRAL WOUND GASKET",31201509,3500
REC_3172,7,IOCL,"100 MM, CLASS 300LB, SPIRAL WOUND GASKET, SS316",31201509,3500
REC_3173,7,IOCL,"100 MM, CL 300, SS316, SPIRAL WOUND GASKET",31201509,3500
REC_3174,7,BPCL,"SPIRAL WOUND GASKET, 4 "", SS316, 300#",31201509,3500
REC_3175,7,ONGC,"SPIRAL WOUND GASKET, SS316, CL 300LB, 4 """,31201509,3500
REC_3176,7,OIL,"SS316, 4 INCH, SPIRAL WOUND GASKET, CLASS 300",31201509,3500
REC_3177,7,ONGC,"CLASS 300, SS316, 4 "", SPIRAL WOUND GASKET",31201509,3500
REC_3178,7,IOCL,"CLASS 300#, SPIRAL WOUND GASKET, 4 INCH, SS316",31201509,3500
REC_3179,7,ONGC,"100 MM, SS316, CL-300#, SPIRAL WOUND GASKET",31201509,3500
REC_3180,7,ONGC,"SS316, CL-300LB, 4 INCH, SPIRAL WOUND GASKET",31201509,3500
REC_3181,7,IOCL,"SPIRAL WOUND GASKET, 4 INCH, CLASS 300LB, SS316",31201509,3500
REC_3182,7,IOCL,"100 MM, 300, SS316, SPIRAL WOUND GASKET",31201509,3500
REC_3183,7,ONGC,"4 INCH, CL-300#, SS316, SPIRAL WOUND GASKET",31201509,3500
REC_3184,7,BPCL,"SS316, SPIRAL WOUND GASKET, 4 "", CLASS 300#",31201509,3500
REC_3185,7,OIL,"SS316, 300, 4 IN, SPIRAL WOUND GASKET",31201509,3500
REC_3186,7,BPCL,"SPIRAL WOUND GASKET, 4 INCH, CL 300, SS316",31201509,3500
REC_3187,7,BPCL,"CLASS 300, SS316, SPIRAL WOUND GASKET, 100 MM",31201509,3500
REC_3188,7,OIL,"SS316, 4 INCH, CL 300, SPIRAL WOUND GASKET",31201509,3500
REC_3189,7,OIL,"CL 300LB, SS316, SPIRAL WOUND GASKET, 4 INCH",31201509,3500
REC_3190,7,BPCL,"SPIRAL WOUND GASKET, 100 MM, CL-300, SS316",31201509,3500
REC_3191,7,IOCL,"SPIRAL WOUND GASKET, 4 "", CL-300#, SS316",31201509,3500
REC_3192,7,OIL,"CL 300LB, 4 "", SPIRAL WOUND GASKET, SS316",31201509,3500
REC_3193,7,IOCL,"CL 300#, 4 "", SS316, SPIRAL WOUND GASKET",31201509,3500
REC_3194,7,IOCL,"SS316, SPIRAL WOUND GASKET, CL 300LB, 4 IN",31201509,3500
REC_3195,7,IOCL,"CL 300, SS316, SPIRAL WOUND GASKET, 4 INCH",31201509,3500
REC_3196,7,IOCL,"SS316, 100 MM, 300, SPIRAL WOUND GASKET",31201509,3500
REC_3197,7,BPCL,"SPIRAL WOUND GASKET, 4 "", 300, SS316",31201509,3500
REC_3198,7,OIL,"SPIRAL WOUND GASKET, SS316, CLASS 300LB, 4 IN",31201509,3500
REC_3199,7,OIL,"4 INCH, CL 300LB, SS316, SPIRAL WOUND GASKET",31201509,3500
REC_3200,7,ONGC,"SS316, 4 IN, CL 300#, SPIRAL WOUND GASKET",31201509,3500
REC_3201,7,BPCL,"SS316, CLASS 300#, SPIRAL WOUND GASKET, 4 """,31201509,3500
REC_3202,7,BPCL,"SS316, SPIRAL WOUND GASKET, CLASS 300LB, 4 IN",31201509,3500
REC_3203,7,ONGC,"SS316, SPIRAL WOUND GASKET, 4 "", CLASS 300#",31201509,3500
REC_3204,7,OIL,"CL-300, 4 INCH, SPIRAL WOUND GASKET, SS316",31201509,3500
REC_3205,7,OIL,"CLASS 300#, SS316, 100 MM, SPIRAL WOUND GASKET",31201509,3500
REC_3206,7,IOCL,"SPIRAL WOUND GASKET, CL 300LB, 100 MM, SS316",31201509,3500
REC_3207,7,BPCL,"CL-300#, SPIRAL WOUND GASKET, SS316, 4 """,31201509,3500
REC_3208,7,IOCL,"4 INCH, SPIRAL WOUND GASKET, CL 300LB, SS316",31201509,3500
REC_3209,7,IOCL,"4 IN, SS316, SPIRAL WOUND GASKET, CL 300LB",31201509,3500
REC_3210,7,OIL,"4 INCH, SS316, SPIRAL WOUND GASKET, CLASS 300",31201509,3500
REC_3211,7,OIL,"300#, SPIRAL WOUND GASKET, 4 "", SS316",31201509,3500
REC_3212,7,OIL,"SPIRAL WOUND GASKET, SS316, 4 "", CL-300#",31201509,3500
REC_3213,7,IOCL,"CL 300#, 4 "", SPIRAL WOUND GASKET, SS316",31201509,3500
REC_3214,7,OIL,"300LB, 4 IN, SPIRAL WOUND GASKET, SS316",31201509,3500
REC_3215,7,BPCL,"SS316, CLASS 300, SPIRAL WOUND GASKET, 4 """,31201509,3500
REC_3216,7,IOCL,"4 INCH, SS316, 300, SPIRAL WOUND GASKET",31201509,3500
REC_3217,7,IOCL,"4 "", SS316, CL-300LB, SPIRAL WOUND GASKET",31201509,3500
REC_3218,7,IOCL,"SS316, 4 INCH, SPIRAL WOUND GASKET, CL 300#",31201509,3500
REC_3219,7,IOCL,"4 "", SPIRAL WOUND GASKET, CL 300#, SS316",31201509,3500
REC_3220,7,BPCL,"300#, SS316, 4 INCH, SPIRAL WOUND GASKET",31201509,3500
REC_3221,7,IOCL,"4 "", CLASS 300, SS316, SPIRAL WOUND GASKET",31201509,3500
REC_3222,7,ONGC,"SPIRAL WOUND GASKET, 100 MM, SS316, CL 300",31201509,3500
REC_3223,7,ONGC,"4 INCH, SPIRAL WOUND GASKET, CL-300LB, SS316",31201509,3500
REC_3224,7,OIL,"4 IN, 300, SPIRAL WOUND GASKET, SS316",31201509,3500
REC_3225,7,IOCL,"CLASS 300#, SPIRAL WOUND GASKET, 100 MM, SS316",31201509,3500
REC_3226,7,OIL,"SS316, 4 IN, SPIRAL WOUND GASKET, CL 300#",31201509,3500
REC_3227,7,BPCL,"CL-300LB, SS316, 4 INCH, SPIRAL WOUND GASKET",31201509,3500
REC_3228,7,OIL,"SPIRAL WOUND GASKET, SS316, CL-300#, 4 """,31201509,3500
REC_3229,7,IOCL,"CL 300, 4 "", SS316, SPIRAL WOUND GASKET",31201509,3500
REC_3230,7,IOCL,"4 INCH, CLASS 300, SPIRAL WOUND GASKET, SS316",31201509,3500
REC_3231,7,OIL,"CLASS 300LB, SS316, SPIRAL WOUND GASKET, 4 """,31201509,3500
REC_3232,7,BPCL,"CLASS 300LB, SS316, SPIRAL WOUND GASKET, 4 INCH",31201509,3500
REC_3233,7,ONGC,"SS316, SPIRAL WOUND GASKET, CL 300#, 4 INCH",31201509,3500
REC_3234,7,IOCL,"SS316, 300, SPIRAL WOUND GASKET, 4 IN",31201509,3500
REC_3235,7,ONGC,"100 MM, SS316, SPIRAL WOUND GASKET, CL-300#",31201509,3500
REC_3236,7,BPCL,"SS316, SPIRAL WOUND GASKET, CL 300#, 4 IN",31201509,3500
REC_3237,7,IOCL,"4 IN, SPIRAL WOUND GASKET, SS316, CL 300",31201509,3500
REC_3238,7,BPCL,"SS316, 4 "", SPIRAL WOUND GASKET, CL 300",31201509,3500
REC_3239,7,BPCL,"SPIRAL WOUND GASKET, 4 "", SS316, 300",31201509,3500
REC_3240,8,OIL,"CARBON STEEL, SCH 80, 10 "", SEAMLESS PIPE",40172605,85000
REC_3241,8,ONGC,"SEAMLESS PIPE, SCH 80, CS, 10 IN",40172605,85000
REC_3242,8,OIL,"10 INCH, SCH 80, CARBON STEEL, SEAMLESS PIPE",40172605,85000
REC_3243,8,OIL,"SEAMLESS PIPE, SCH 80, CS, 10 IN",40172605,85000
